e_form,s_modulus,b_modulus,gap opt,nsites,volume,density,uepa,epa,fepa,efermi,band_gap
-2.477,19.753,29.756,2.6964,8,115.9689676,4.99945153,-4.77692562,-5.12342562,-2.680224744,-1.44655694,2.643
-0.251,63.007,100.778,0.0915,8,138.2048613,3.206156836,-5.706555005,-5.706555005,-0.242892405,7.15695372,0.3365
-0.556,26.153,88.756,0.0202,4,77.19535984,6.734894551,-5.809210885,-6.060710885,-0.760753584,3.89808343,0.5956
-0.732,95.687,139.411,4.8658,8,85.2078698,3.195148459,-6.48536465,-6.66586465,-0.813660237,4.38749571,4.6812
-0.347,44.08,51.567,0.1317,6,118.5116252,3.39781623,-2.723959968,-2.723959968,-0.116097317,4.34046449,0
-3.159,55.28,73.933,9.4806,4,39.00709914,2.208489907,-4.838479638,-5.069479638,-3.15927872,3.90014125,7.4776
0.045,56.02,72.6,0.0501,2,42.57521558,3.92854447,-4.99942909,-4.96392909,0.060243853,5.20513401,0.606
-0.214,45.6,55,0.1116,12,239.5575934,2.12651784,-2.822278249,-2.798611583,0.076681127,4.07544098,0
-0.257,29.74,42.367,0.0605,6,141.4538628,3.928367752,-2.461403217,-2.461403217,-0.058025898,5.56496804,0
-0.712,71.82,123.8,0.1895,3,57.17134917,7.802269818,-6.796670063,-6.796670063,-0.684200342,6.51026487,0.5044
-0.56,21.34,32.467,1.0176,4,127.2286469,3.935713912,-4.44848704,-4.69998704,-0.626976179,3.09519249,1.2738
-0.404,22.6,36.233,0.0581,5,216.4960708,5.022671897,-3.351500268,-3.634700268,-0.000957729,1.36786653,0
-0.346,15.787,29.944,0.2923,16,533.7856573,8.757312356,-3.154392487,-3.312642487,-0.48850032,5.21144788,0.1037
-2.204,31.74,45.3,2.2397,2,61.90118559,4.468615505,-4.655021475,-4.891021475,-2.29831901,1.61825875,2.2313
-0.092,44.94,49,0.0624,16,604.8615694,4.397784346,-3.860896739,-4.071896739,-0.188729865,2.81764324,0
-0.735,32.613,82.289,0.0374,4,93.00558999,6.561159683,-4.426044523,-4.715794523,-0.620220525,3.28055398,0
-0.417,31.56,41.3,1.1187,8,297.6704047,7.470658429,-3.778239566,-3.989239566,-0.561263085,4.81953088,0.8024
-3.685,81.9,183.8,2.2111,3,37.35549925,7.650904286,-7.979306433,-8.437306433,-3.161817574,7.5875119,0
-4.064,24.54,60.8,6.8192,6,106.8710358,5.448286856,-5.633676388,-5.941676388,-4.027698763,-0.53864664,5.9306
-0.268,14.627,28.911,0.8753,20,579.4444338,5.506812533,-4.004696815,-4.287896815,-0.538749432,3.80523339,0.7564
-3.825,86.98,177.833,4.4613,20,250.4062485,6.776053477,-8.707801231,-9.120001231,-3.964136815,2.71468544,4.4598
-0.194,133.893,155.422,0.0108,3,28.60271014,2.666306002,-5.116709827,-5.116709827,-0.130355296,5.68073004,0
-2.918,132.42,198.2,2.2284,5,63.75462003,6.981426042,-8.227823914,-8.640023914,-3.078375372,1.68905649,2.0995
-0.156,57.78,84,0.0316,16,371.0008899,7.594834427,-5.061565564,-5.205565564,-0.331735185,7.52693137,0.1633
-0.11,27.433,36.889,0.7206,16,604.8615694,4.397784346,-3.860896739,-4.071896739,-0.188729865,2.81764324,0
-1.632,31.58,57.433,0.0068,2,60.98116577,7.257039756,-5.503930895,-5.714930895,-1.675274396,8.73947768,0
-2.088,12.8,20.333,5.3263,2,62.0290556,1.995763839,-3.430702045,-3.737702045,-2.258234242,-2.00265889,5.027
0.022,4.74,83.1,0.2363,12,205.1454176,6.671509405,-3.88431184,-4.041645173,-0.143536901,5.23762708,0
0,3.067,7.711,0.0031,3,111.1561096,1.030318806,-1.314652217,-1.314652217,0.007873077,0.34324901,0
0,216.94,348.067,0.0027,2,29.25424534,21.82136877,-8.77551726,-8.77551726,0.06291692,9.96566321,0
0,50.933,112.022,0.0065,3,65.81631559,13.5098546,-9.91201898,-9.91201898,0.04517005,4.62985004,0
0,25.94,38.567,0.0083,1,26.96186353,7.49900824,-3.8270613,-3.8270613,0.30193994,7.78293214,0
0,47.76,96.7,0.0019,2,49.50631274,15.49879534,-9.486472715,-9.486472715,0.028191945,13.13976688,0
0,24.9,41.6,0.0045,3,100.6832861,4.398892095,-6.466471113,-6.466471113,0,3.25592754,0
0,139.207,300.811,0.0021,4,56.99167192,11.42151638,-10.35734044,-10.35734044,0.00329851,8.23929478,0
0,19.74,36.5,0.0412,2,70.89750634,5.560776472,-4.009571855,-4.009571855,0,4.9063615,0
0,31.52,52.867,0.0062,4,98.54977228,5.049641043,-4.6361115,-4.6361115,0.023006905,3.90282422,0
0,19.333,35.622,0.0076,3,107.1096037,6.708627456,-4.765430243,-4.765430243,0.002717189,3.53728999,0
0,29.32,100.267,0.0276,1,18.15384986,9.866742398,-2.79821884,-2.79821884,0.034337163,3.07088413,0
0,56.22,251.6,0.006,2,31.62912351,20.48394437,-6.002039605,-6.002039605,0.069093715,7.15363935,0
0,8.087,14.311,1.1272,6,126.5333128,1.259792927,-4.031694558,-4.031694558,0.914994153,-3.42538346,2.7767
0.001,28.647,94.811,0.0118,1,23.22823266,6.521418054,-8.50843689,-8.50843689,0.03926374,4.65732508,0
0,8.54,17.733,0.0091,4,174.5595381,1.525005977,-1.999200173,-1.999200173,0.006399708,2.00093511,0
0,16.76,69.933,0.007,2,33.33879133,2.687793836,-3.713497605,-3.713497605,0.032078225,7.88927211,0
0,88.48,193.867,0.0026,2,21.77395585,8.517772776,-8.37088661,-8.37088661,0.0991346,5.92227194,0
0,28.96,46.9,0.0023,4,76.70242104,6.037763282,-3.028096023,-3.028096023,0,2.7852249,0
0,30.32,47.567,0.0291,1,30.06622731,9.330131529,-4.44439962,-4.44439962,0.031435803,2.9778299,0
0,26.753,44.389,0.0018,1,31.0346968,8.824743524,-4.55874995,-4.55874995,0.02365892,3.22760785,0
0,32.5,49.667,0.0115,1,29.84730237,9.734197592,-4.38886897,-4.38886897,0.13208155,2.67996416,0
0,27.66,183.4,0.0037,2,27.74339076,6.098054243,-8.83012135,-8.83012135,0.25378472,5.93651147,0
0,63.28,87.267,0.7314,4,85.03542034,2.193771479,-5.322216645,-5.322216645,0.103101385,5.21193345,0.4398
0,18.153,36.422,0.011,1,22.28502511,1.811054814,-1.57447816,-1.57447816,0.02580189,3.51220795,0
0,203.073,210.256,1.6875,1,9.124851295,1.967384154,-5.97208649,-5.97208649,0.707305281,4.13479437,0
0,21.073,29.189,0.0275,3,108.6885637,5.848401461,-3.14328243,-3.14328243,2.35E-05,5.57633478,0.5124
0,11.62,42.567,0.0143,12,406.8619421,10.14782635,-3.596721488,-3.596721488,0.115925582,6.10304744,0
0,8.133,12.389,2.3223,16,1027.043291,0.917135112,-1.813558165,-1.813558165,0.034978495,-4.33357401,2.558
0,14.347,34.478,0.0131,2,113.1675559,6.132855229,-3.290636415,-3.290636415,0.549852715,1.56224979,0
0,11.72,16.333,0.9087,1,40.5526808,5.196446351,-1.40693406,-1.40693406,0.06643229,2.46943216,0
0,11.973,17.222,1.3099,1,26.41606972,5.02284083,-1.00736911,-1.00736911,0.54565922,1.89560619,0
0,2.9,4.633,8.717,2,91.16311137,1.455308263,-0.06837718,-0.06837718,0.00043104,-5.69791524,8.4898
0,0.64,0.867,17.8348,1,18.66730692,0.356049055,-0.00527239,-0.00527239,0.00378712,-14.01728139,16.5864
0,86.74,200.367,0.01,4,142.3468607,2.738737845,-5.04028514,-5.04028514,0.73985154,-1.11393962,0
0,16.987,27.544,0.0043,1,37.6988131,6.118440888,-4.93534111,-4.93534111,0.000665995,8.02755834,0
0,38.56,49.267,0.0026,4,103.6814135,8.976270057,-5.890250218,-5.890250218,0.042838938,9.06269943,0
0,51.58,175.967,0.011,4,60.26609479,11.72895427,-5.173160825,-5.173160825,0.006720985,3.72436219,0
0,53.94,141.4,0.0275,1,563.0816223,0.187398436,-2.11627218,-2.11627218,1.98293449,-4.99091441,1
0,43.96,58.067,0.0128,4,156.191675,3.089064965,-4.14688213,-4.14688213,0.476145725,0.82277928,0
0,192.573,313.956,0.0024,2,27.10235367,12.38495265,-9.27440254,-9.27440254,0,8.37185573,0
0,90.16,282.367,0.0014,2,23.87879295,7.640819211,-8.50449542,-8.50449542,0.657519872,5.82516327,0
0,17.733,33.922,0.0009,6,223.6879325,6.276136268,-4.77286121,-4.77286121,0.008044545,3.65072038,0
0,114.027,151.078,0.0007,2,39.30215215,20.11372316,-11.29141001,-11.29141001,0,15.18228922,0
0,249.273,394.489,0.0005,8,119.1672248,21.20612255,-10.99685944,-10.99685944,0.230507992,8.13561825,0
0,58.14,198.6,0.0038,1,18.12997274,16.57316468,-11.85777763,-11.85777763,0,6.03780935,0
0,98.427,215.444,0.0012,46,518.2483779,8.686182789,-6.990655404,-6.990655404,0.117662391,5.2048952,0
0,217.587,278.678,0.1028,4,41.13742607,1.939278995,-9.220297158,-9.220297158,0.008368335,3.9958426,0
0,2.8,4.467,7.2602,1,56.08173909,2.481197177,-0.05441248,-0.05441248,0.00230219,-6.12451299,7.1667
0,31.973,55.789,0.0375,4,101.013658,2.95607741,-6.219981965,-6.219981965,0.11248714,3.71077949,0
0,22.893,39.389,0.0064,1,33.8315673,7.380049877,-4.70806701,-4.70806701,0.010519125,2.75416386,0
0,56.9,115.167,0.0052,3,51.05915968,4.670172247,-7.895492017,-7.895492017,0,5.88542183,0
0,155.22,260.8,0.0106,2,33.02523894,10.34836437,-6.57180145,-6.57180145,0.79250642,5.19501193,0
0,24.82,175.667,0.0103,12,226.839615,8.16125562,-9.911556755,-9.911556755,0.189748285,4.79435383,0
0,38.513,70.889,0.0027,100,1602.148782,6.779282988,-1.210891717,-1.210891717,0.048851893,2.56897085,0
0,22.56,148.6,0.0557,1,18.14473805,18.02564918,-3.273882,-3.273882,0,5.84744474,0
0,9.76,35.6,0.0025,1,26.68593442,7.144579295,-2.71684631,-2.71684631,0.03483742,6.80474494,0
0,170.74,363.867,0.004,1,14.86609846,20.79927015,-12.38177043,-12.38177043,0.062756755,7.66002812,0
0,123.92,262.333,0.0017,28,336.9481723,7.174882516,-9.389469225,-9.389469225,0.263578245,6.4822881,0
0,143.46,305.2,0.0076,1,15.9039349,19.19484102,-12.48670239,-12.48670239,0.47142784,6.50347503,0
0,4.22,45,0.0016,2,44.61503858,8.367710214,-0.90928185,-0.90928185,0.01360791,2.59815315,0
0,4.673,13.456,0.28,6,225.6113574,8.85826499,-0.28573679,-0.28573679,0.017943575,-0.67006849,1.0394
0,28.747,46.011,0.0033,1,30.95268409,8.973053934,-4.42483749,-4.42483749,0.14288132,2.92536576,0
0.174,116.16,164,0.0007,2,21.77395585,8.517772776,-8.37088661,-8.37088661,0.0991346,5.92227194,0
0.053,50.16,59.467,0.0008,1,121.3016353,0.424010292,-1.89552785,-1.89552785,3.517774657,-4.18558948,2.0034
0.138,42.987,53.178,0.1509,4,156.191675,3.089064965,-4.14688213,-4.14688213,0.476145725,0.82277928,0
0.003,16.12,25.967,0.0414,1,37.6988131,6.118440888,-4.93534111,-4.93534111,0.000665995,8.02755834,0
0.308,427.947,406.344,2.8506,4,41.13742607,1.939278995,-9.220297158,-9.220297158,0.008368335,3.9958426,0
0.096,74.56,194.367,0.0187,4,142.3468607,2.738737845,-5.04028514,-5.04028514,0.73985154,-1.11393962,0
0.041,59.613,112.556,0.0027,3,65.81631559,13.5098546,-9.91201898,-9.91201898,0.04517005,4.62985004,0
0.027,14.753,33.589,0.0111,6,223.6879325,6.276136268,-4.77286121,-4.77286121,0.008044545,3.65072038,0
0.174,20.72,104.733,0.0051,3,65.81631559,13.5098546,-9.91201898,-9.91201898,0.04517005,4.62985004,0
0.035,52.1,138.133,0.0007,1,563.0816223,0.187398436,-2.11627218,-2.11627218,1.98293449,-4.99091441,1
0.111,4.187,6.344,0.849,1,121.3016353,0.424010292,-1.89552785,-1.89552785,3.517774657,-4.18558948,2.0034
0.697,-2.78,76.267,0.0072,4,85.03542034,2.193771479,-5.322216645,-5.322216645,0.103101385,5.21193345,0.4398
-0.002,5.953,13.822,0.0054,8,161.7535084,0.570042741,-1.898051128,-1.898051128,0.010871739,0.64855952,0
0.064,10.52,46.733,0.0264,2,70.89750634,5.560776472,-4.009571855,-4.009571855,0,4.9063615,0
0.024,67.66,196.167,0.0021,4,142.3468607,2.738737845,-5.04028514,-5.04028514,0.73985154,-1.11393962,0
0.01,203.12,262.867,0.0262,4,41.13742607,1.939278995,-9.220297158,-9.220297158,0.008368335,3.9958426,0
0.038,12.807,41.744,0.0011,3,108.6885637,5.848401461,-3.14328243,-3.14328243,2.35E-05,5.57633478,0.5124
0.348,-5.66,57.067,0.0017,1,26.96186353,7.49900824,-3.8270613,-3.8270613,0.30193994,7.78293214,0
0.038,14.72,50.633,0.0053,3,108.6885637,5.848401461,-3.14328243,-3.14328243,2.35E-05,5.57633478,0.5124
0.024,29.28,46.1,0.0227,1,30.06622731,9.330131529,-4.44439962,-4.44439962,0.031435803,2.9778299,0
0.021,5.98,8.767,0.0166,4,217.4943975,4.193889148,-1.405471813,-1.405471813,0.513503127,1.86120973,0
0.014,28.06,44.267,0.0073,1,32.01834662,8.427593141,-4.45997089,-4.45997089,0.14681595,3.10134486,0
0.016,28.82,45.633,0.0115,1,30.95268409,8.973053934,-4.42483749,-4.42483749,0.14288132,2.92536576,0
0.008,28.58,45.233,0.0006,1,31.0346968,8.824743524,-4.55874995,-4.55874995,0.02365892,3.22760785,0
0.006,4.293,15.422,0.0158,6,225.6113574,8.85826499,-0.28573679,-0.28573679,0.017943575,-0.67006849,1.0394
0.247,20.46,134.8,0.005,2,39.30215215,20.11372316,-11.29141001,-11.29141001,0,15.18228922,0
0.123,46.22,76.833,0.0258,4,98.54977228,5.049641043,-4.6361115,-4.6361115,0.023006905,3.90282422,0
0.097,137.72,299.233,0.0163,1,15.9039349,19.19484102,-12.48670239,-12.48670239,0.47142784,6.50347503,0
0.174,4.74,10.067,2.778,1,121.3016353,0.424010292,-1.89552785,-1.89552785,3.517774657,-4.18558948,2.0034
0.366,9.06,59,0.012,4,156.191675,3.089064965,-4.14688213,-4.14688213,0.476145725,0.82277928,0
0.534,-14.58,40.3,0.0122,32,1051.278878,3.991060184,-3.489531674,-3.489531674,0.006379804,-0.06914894,1.5703
0.048,32.76,55.2,0.008,1,26.96186353,7.49900824,-3.8270613,-3.8270613,0.30193994,7.78293214,0
0.008,6.313,12.122,0.0007,1,462.2428502,0.31476189,-0.28976532,-0.28976532,1.399728133,-1.66226009,0.3719
0.561,4.507,59.978,0,4,85.03542034,2.193771479,-5.322216645,-5.322216645,0.103101385,5.21193345,0.4398
-0.001,0.927,1.311,8.9458,2,23.55955481,0.142084497,-3.39133986,-3.39133986,0.001386185,-7.80468043,8.8499
0.025,15.92,45.133,0.0012,4,76.70242104,6.037763282,-3.028096023,-3.028096023,0,2.7852249,0
0.132,-4.2,28.1,0.0033,1,37.6988131,6.118440888,-4.93534111,-4.93534111,0.000665995,8.02755834,0
0.24,-8.66,39.067,0.0015,4,103.6814135,8.976270057,-5.890250218,-5.890250218,0.042838938,9.06269943,0
0.02,44.133,58.822,0.0068,4,156.191675,3.089064965,-4.14688213,-4.14688213,0.476145725,0.82277928,0
-0.005,5.293,9.056,2.6227,4,94.4318518,1.33631143,-1.908013288,-1.908013288,0.00346568,-6.59285929,3.0949
0.76,-0.693,3.044,0.0144,4,217.4943975,4.193889148,-1.405471813,-1.405471813,0.513503127,1.86120973,0
0,8.12,12.367,2.3189,16,1027.043291,0.917135112,-1.813558165,-1.813558165,0.034978495,-4.33357401,2.558
0.148,8.68,14.167,0.0002,4,174.5595381,1.525005977,-1.999200173,-1.999200173,0.006399708,2.00093511,0
0.005,19.427,145.311,0.0078,1,18.14473805,18.02564918,-3.273882,-3.273882,0,5.84744474,0
0.702,-12.32,35.167,0.0073,4,101.013658,2.95607741,-6.219981965,-6.219981965,0.11248714,3.71077949,0
0.367,11.567,59.811,0.0012,4,156.191675,3.089064965,-4.14688213,-4.14688213,0.476145725,0.82277928,0
0.076,-4.907,0.722,0.0006,6,126.5333128,1.259792927,-4.031694558,-4.031694558,0.914994153,-3.42538346,2.7767
0.166,18.927,47.644,0.0016,32,1051.278878,3.991060184,-3.489531674,-3.489531674,0.006379804,-0.06914894,1.5703
0.142,9.747,36.878,0.0026,1,26.41606972,5.02284083,-1.00736911,-1.00736911,0.54565922,1.89560619,0
0,1.78,3.867,0.0156,5,429.6064584,0.755624751,-0.997433398,-0.997433398,0.112965549,-0.30721074,0
0.003,2.94,15.5,0.0038,6,225.6113574,8.85826499,-0.28573679,-0.28573679,0.017943575,-0.67006849,1.0394
0.021,135.7,210.567,0.0022,46,518.2483779,8.686182789,-6.990655404,-6.990655404,0.117662391,5.2048952,0
0.004,29.967,100.178,0.0041,1,18.15384986,9.866742398,-2.79821884,-2.79821884,0.034337163,3.07088413,0
0.25,5.933,9.156,0.0074,1,462.2428502,0.31476189,-0.28976532,-0.28976532,1.399728133,-1.66226009,0.3719
0.32,1.74,55.867,0.0065,1,26.96186353,7.49900824,-3.8270613,-3.8270613,0.30193994,7.78293214,0
0.696,11.767,68.978,0.009,4,85.03542034,2.193771479,-5.322216645,-5.322216645,0.103101385,5.21193345,0.4398
0.146,3.56,44.433,0.0575,1,30.06622731,9.330131529,-4.44439962,-4.44439962,0.031435803,2.9778299,0
0.373,6.38,11.233,0.0179,4,174.5595381,1.525005977,-1.999200173,-1.999200173,0.006399708,2.00093511,0
0.147,0.76,42.567,0.0552,1,32.01834662,8.427593141,-4.45997089,-4.45997089,0.14681595,3.10134486,0
0.143,-0.64,42.833,0.0788,1,30.95268409,8.973053934,-4.42483749,-4.42483749,0.14288132,2.92536576,0
0.46,18.6,82.4,0.0023,32,854.1055157,1.994889266,-4.092473874,-4.092473874,0.043975993,0.58358982,2.0442
0.403,64.907,89.178,0.0002,4,85.03542034,2.193771479,-5.322216645,-5.322216645,0.103101385,5.21193345,0.4398
0.032,16.06,36.067,0.0095,1,22.28502511,1.811054814,-1.57447816,-1.57447816,0.02580189,3.51220795,0
0.141,17.04,60.5,0.0052,1,32.90184866,11.71083934,-7.25530224,-7.25530224,0.15855601,7.96463097,0
0.146,-1.78,41.433,0.036,2,65.4255682,8.067236086,-4.615454825,-4.615454825,0.018911275,3.30057072,0
0.533,-4.48,70.633,0.0026,32,1051.278878,3.991060184,-3.489531674,-3.489531674,0.006379804,-0.06914894,1.5703
0.002,3.86,7.733,0.0122,3,111.1561096,1.030318806,-1.314652217,-1.314652217,0.007873077,0.34324901,0
0.043,6.453,45.189,0.0015,4,76.70242104,6.037763282,-3.028096023,-3.028096023,0,2.7852249,0
0.007,18.1,35.167,0.0185,3,107.1096037,6.708627456,-4.765430243,-4.765430243,0.002717189,3.53728999,0
0.009,9.04,17.167,0.0003,4,174.5595381,1.525005977,-1.999200173,-1.999200173,0.006399708,2.00093511,0
0.167,65.34,81.6,0.0482,4,85.03542034,2.193771479,-5.322216645,-5.322216645,0.103101385,5.21193345,0.4398
0.016,23.5,41.933,0.001,2,65.4255682,8.067236086,-4.615454825,-4.615454825,0.018911275,3.30057072,0
0.216,6.213,9.989,0.0015,1,462.2428502,0.31476189,-0.28976532,-0.28976532,1.399728133,-1.66226009,0.3719
0.006,17.06,33.333,0.0316,6,223.6879325,6.276136268,-4.77286121,-4.77286121,0.008044545,3.65072038,0
0.108,146.52,124.7,0.0064,4,32.02601197,1.86911568,-3.68886686,-3.68886686,0.050546005,4.82431394,0
0.009,9.06,17.167,0.0037,4,174.5595381,1.525005977,-1.999200173,-1.999200173,0.006399708,2.00093511,0
0.043,6.64,41.667,0.0082,12,406.8619421,10.14782635,-3.596721488,-3.596721488,0.115925582,6.10304744,0
0,0.447,0.844,17.7335,1,18.66730692,0.356049055,-0.00527239,-0.00527239,0.00378712,-14.01728139,16.5864
0.041,11.787,49.878,0.0005,2,113.1675559,6.132855229,-3.290636415,-3.290636415,0.549852715,1.56224979,0
0,0.673,1.289,8.5906,2,23.55955481,0.142084497,-3.39133986,-3.39133986,0.001386185,-7.80468043,8.8499
0.723,-1.7,66.167,0.0138,4,85.03542034,2.193771479,-5.322216645,-5.322216645,0.103101385,5.21193345,0.4398
0.429,60.1,92.5,0.0034,4,85.03542034,2.193771479,-5.322216645,-5.322216645,0.103101385,5.21193345,0.4398
0.046,25.693,53.056,0.0041,4,101.013658,2.95607741,-6.219981965,-6.219981965,0.11248714,3.71077949,0
0.073,15.14,89.633,0.0105,1,23.22823266,6.521418054,-8.50843689,-8.50843689,0.03926374,4.65732508,0
-0.006,10.64,17.833,0.0959,4,174.5595381,1.525005977,-1.999200173,-1.999200173,0.006399708,2.00093511,0
0.009,35.06,114.433,0.0086,3,51.05915968,4.670172247,-7.895492017,-7.895492017,0,5.88542183,0
0.128,-2.88,34.5,0.0076,3,107.1096037,6.708627456,-4.765430243,-4.765430243,0.002717189,3.53728999,0
-0.003,6.84,13.8,0.0107,8,161.7535084,0.570042741,-1.898051128,-1.898051128,0.010871739,0.64855952,0
0.154,76.68,95.7,0.0001,1,121.3016353,0.424010292,-1.89552785,-1.89552785,3.517774657,-4.18558948,2.0034
0.054,5.5,12.033,1.2325,32,1051.278878,3.991060184,-3.489531674,-3.489531674,0.006379804,-0.06914894,1.5703
0.056,6.22,12.233,1.1229,32,1051.278878,3.991060184,-3.489531674,-3.489531674,0.006379804,-0.06914894,1.5703
0,13.973,22.989,1.958,32,854.1055157,1.994889266,-4.092473874,-4.092473874,0.043975993,0.58358982,2.0442
0.063,10.913,46.256,0.0007,2,70.89750634,5.560776472,-4.009571855,-4.009571855,0,4.9063615,0
-0.004,5.313,9.056,2.5908,4,94.4318518,1.33631143,-1.908013288,-1.908013288,0.00346568,-6.59285929,3.0949
0,5.1,8.867,2.2984,4,94.4318518,1.33631143,-1.908013288,-1.908013288,0.00346568,-6.59285929,3.0949
0.309,-4.667,44.556,0.0002,1,26.96186353,7.49900824,-3.8270613,-3.8270613,0.30193994,7.78293214,0
0.194,16.167,46.978,0.0015,4,101.013658,2.95607741,-6.219981965,-6.219981965,0.11248714,3.71077949,0
0,21.113,29.222,0.0282,3,108.6885637,5.848401461,-3.14328243,-3.14328243,2.35E-05,5.57633478,0.5124
-0.002,7.14,13.9,0.0133,8,161.7535084,0.570042741,-1.898051128,-1.898051128,0.010871739,0.64855952,0
0,2.513,4.556,7.2577,1,56.08173909,2.481197177,-0.05441248,-0.05441248,0.00230219,-6.12451299,7.1667
0.09,23.58,39.967,0.0014,1,26.96186353,7.49900824,-3.8270613,-3.8270613,0.30193994,7.78293214,0
0.037,26.2,47.967,0.0231,2,113.1675559,6.132855229,-3.290636415,-3.290636415,0.549852715,1.56224979,0
0.001,4.12,7.967,0.01,3,111.1561096,1.030318806,-1.314652217,-1.314652217,0.007873077,0.34324901,0
0.147,6.573,9.589,0.0008,1,462.2428502,0.31476189,-0.28976532,-0.28976532,1.399728133,-1.66226009,0.3719
0.001,2.56,4.433,8.7123,2,91.16311137,1.455308263,-0.06837718,-0.06837718,0.00043104,-5.69791524,8.4898
0.734,9.38,133.333,0.0003,2,21.77395585,8.517772776,-8.37088661,-8.37088661,0.0991346,5.92227194,0
0.487,263.073,316.689,0.3855,4,41.13742607,1.939278995,-9.220297158,-9.220297158,0.008368335,3.9958426,0
0.14,17.22,53.5,0.0134,2,113.1675559,6.132855229,-3.290636415,-3.290636415,0.549852715,1.56224979,0
0.009,205.793,266.289,0.02,4,41.13742607,1.939278995,-9.220297158,-9.220297158,0.008368335,3.9958426,0
0.085,9.987,32.044,0.0074,6,223.6879325,6.276136268,-4.77286121,-4.77286121,0.008044545,3.65072038,0
0.003,7.047,17.411,0.0182,6,225.6113574,8.85826499,-0.28573679,-0.28573679,0.017943575,-0.67006849,1.0394
0.003,3.573,11.156,0.0545,6,225.6113574,8.85826499,-0.28573679,-0.28573679,0.017943575,-0.67006849,1.0394
0.015,4.687,8.944,0.0116,4,217.4943975,4.193889148,-1.405471813,-1.405471813,0.513503127,1.86120973,0
0.781,229.44,316,3.0909,4,41.13742607,1.939278995,-9.220297158,-9.220297158,0.008368335,3.9958426,0
0.138,5.46,7.533,0.0052,4,217.4943975,4.193889148,-1.405471813,-1.405471813,0.513503127,1.86120973,0
0.037,19.747,44.044,0.0141,3,108.6885637,5.848401461,-3.14328243,-3.14328243,2.35E-05,5.57633478,0.5124
